FECHA,HORA ,Severidad,TIPO_SINIESTRO,TOTAL DE FALLECIDOS,TOTAL DE HERIDOS
11/4/2021,13:40:00,GRAVE,CHOQUE LATERAL,0,5
11/4/2021,21:00:00,GRAVE,PERDIDA DE CARRIL,0,1
12/4/2021,01:10:00,LEVE,ESTRELLAMIENTO,0,0
12/4/2021,08:45:00,GRAVE,CHOQUE LATERAL,0,2
12/4/2021,12:45:00,GRAVE,PERDIDA DE CARRIL,0,1
12/4/2021,16:46:00,GRAVE,CHOQUE LATERAL,0,1
14/4/2021,14:32:00,GRAVE,PERDIDA DE CARRIL,0,2
16/4/2021,05:20:00,LEVE,PERDIDA DE CARRIL,0,0
16/4/2021,12:10:00,LEVE,PERDIDA DE CARRIL,0,0
17/4/2021,17:00:00,GRAVE,CHOQUE LATERAL,0,1
17/4/2021,18:20:00,GRAVE,CHOQUE FRONTAL,0,1
17/4/2021,21:15:00,GRAVE,CHOQUE LATERAL,0,1
20/4/2021,13:15:00,GRAVE,CHOQUE LATERAL,0,1
20/4/2021,13:30:00,FATAL,CHOQUE LATERAL,1,0
21/4/2021,19:00:00,GRAVE,CHOQUE LATERAL,0,2
22/4/2021,18:20:00,GRAVE,CHOQUE POR ALC,0,1
23/4/2021,14:40:00,LEVE,CHOQUE FRONTAL,0,0
26/4/2021,09:40:00,GRAVE,ESTRELLAMIENTO,0,1
26/4/2021,18:00:00,GRAVE,PERDIDA DE CARRIL,0,1
26/4/2021,18:30:00,LEVE,PERDIDA DE CARRIL,0,0
27/4/2021,19:10:00,GRAVE,PERDIDA DE CARRIL,0,1
28/4/2021,09:00:00,LEVE,PERDIDA DE CARRIL,0,0
28/4/2021,19:05:00,LEVE,ROZAMIENTO,0,0
28/4/2021,20:00:00,GRAVE,PERDIDA DE CARRIL,0,1
29/4/2021,14:50:00,GRAVE,PERDIDA DE CARRIL,0,1
30/4/2021,13:30:00,GRAVE,ROZAMIENTO,0,2
30/4/2021,18:35:00,GRAVE,ESTRELLAMIENTO,0,4
30/4/2021,23:50:00,LEVE,PERDIDA DE CARRIL,0,0
1/5/2021,19:20:00,GRAVE,PERDIDA DE CARRIL,0,2
4/5/2021,19:00:00,GRAVE,CHOQUE LATERAL,0,1
5/5/2021,01:30:00,LEVE,PERDIDA DE CARRIL,0,0
6/5/2021,05:55:00,GRAVE,ATROPELLO,0,1
6/5/2021,20:00:00,LEVE,CHOQUE POR ALC,0,0
7/5/2021,05:45:00,LEVE,ESTRELLAMIENTO,0,0
8/5/2021,01:05:00,LEVE,ESTRELLAMIENTO,0,0
8/5/2021,03:15:00,GRAVE,CAÍDA DE PASAJERO,0,1
8/5/2021,03:40:00,LEVE,ESTRELLAMIENTO,0,0
10/5/2021,07:10:00,GRAVE,CHOQUE LATERAL,0,2
12/5/2021,09:20:00,LEVE,CHOQUE POR ALC,0,0
13/5/2021,08:40:00,GRAVE,CHOQUE LATERAL,0,3
13/5/2021,11:23:00,GRAVE,VOLCAMIENTO,0,14
13/5/2021,14:30:00,GRAVE,CHOQUE FRONTAL,0,9
13/5/2021,17:30:00,GRAVE,ATROPELLO,0,1
14/5/2021,19:55:00,GRAVE,PERDIDA DE CARRIL,0,1
14/5/2021,20:40:00,LEVE,PERDIDA DE CARRIL,0,0
17/5/2021,08:05:00,LEVE,CHOQUE LATERAL,0,0
17/5/2021,08:35:00,GRAVE,CHOQUE POR ALC,0,1
18/5/2021,06:30:00,FATAL,ATROPELLO,1,0
19/5/2021,17:00:00,LEVE,CHOQUE LATERAL,0,0
19/5/2021,17:30:00,GRAVE,CHOQUE LATERAL,0,1
19/5/2021,18:25:00,GRAVE,ROZAMIENTO,0,2
20/5/2021,18:45:00,GRAVE,CHOQUE LATERAL,0,1
20/5/2021,20:15:00,LEVE,CHOQUE LATERAL,0,0
21/5/2021,07:20:00,GRAVE,CHOQUE LATERAL,0,1
21/5/2021,17:50:00,LEVE,CHOQUE LATERAL,0,0
21/5/2021,19:00:00,GRAVE,PERDIDA DE CARRIL,0,1
22/5/2021,18:40:00,LEVE,PERDIDA DE CARRIL,0,0
22/5/2021,02:00:00,LEVE,PERDIDA DE CARRIL,0,0
22/5/2021,17:50:00,LEVE,COLISIÓN,0,0
22/5/2021,18:50:00,FATAL,ESTRELLAMIENTO,1,1
23/5/2021,04:00:00,LEVE,PERDIDA DE CARRIL,0,0
23/5/2021,08:45:00,GRAVE,ATROPELLO,0,1
23/5/2021,17:50:00,GRAVE,CHOQUE POR ALC,0,1
23/5/2021,17:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
24/5/2021,21:35:00,LEVE,CHOQUE LATERAL,0,0
25/5/2021,06:10:00,GRAVE,PERDIDA DE CARRIL,0,1
25/5/2021,10:40:00,LEVE,CHOQUE POR ALC,0,0
26/5/2021,16:05:00,LEVE,CHOQUE LATERAL,0,0
26/5/2021,16:50:00,GRAVE,COLISIÓN,0,1
26/5/2021,20:00:00,GRAVE,CHOQUE POR ALC,0,1
28/5/2021,10:30:00,GRAVE,ATROPELLO,0,1
28/5/2021,18:35:00,GRAVE,ATROPELLO,0,1
29/5/2021,20:05:00,LEVE,CHOQUE POR ALC,0,0
29/5/2021,19:50:00,LEVE,CHOQUE LATERAL,0,0
30/5/2021,12:36:00,GRAVE,CHOQUE LATERAL,0,1
31/5/2021,20:30:00,FATAL,CHOQUE POR ALC,1,0
1/6/2021,17:00:00,GRAVE,ATIPICO,0,1
3/6/2021,11:05:00,LEVE,ATIPICO,0,0
3/6/2021,16:45:00,LEVE,PERDIDA DE CARRIL,0,0
4/6/2021,03:10:00,FATAL,VOLCAMIENTO,1,0
5/6/2021,03:30:00,LEVE,PERDIDA DE CARRIL,0,0
5/6/2021,03:20:00,GRAVE,ESTRELLAMIENTO,0,1
6/6/2021,15:15:00,GRAVE,CHOQUE LATERAL,0,4
6/6/2021,18:40:00,GRAVE,ESTRELLAMIENTO,0,1
6/6/2021,18:50:00,GRAVE,CHOQUE POR ALC,0,1
6/6/2021,18:45:00,GRAVE,CHOQUE FRONTAL,0,1
6/6/2021,17:45:00,LEVE,COLISIÓN,0,0
6/6/2021,07:20:00,GRAVE,ATROPELLO,0,1
7/6/2021,08:20:00,GRAVE,CAÍDA DE PASAJERO,0,1
7/6/2021,01:30:00,LEVE,ARROLLAMIENTO,0,0
7/6/2021,09:30:00,GRAVE,PERDIDA DE CARRIL,0,1
9/6/2021,08:50:00,GRAVE,ESTRELLAMIENTO,0,1
9/6/2021,11:00:00,LEVE,CHOQUE LATERAL,0,0
9/6/2021,19:58:00,GRAVE,CHOQUE LATERAL,0,1
10/6/2021,15:00:00,GRAVE,CHOQUE LATERAL,0,1
11/6/2021,08:00:00,GRAVE,CHOQUE LATERAL,0,1
13/6/2021,03:45:00,LEVE,PERDIDA DE CARRIL,0,0
13/6/2021,04:55:00,GRAVE,CHOQUE LATERAL,0,1
13/6/2021,19:13:00,FATAL,PERDIDA DE CARRIL,1,0
13/6/2021,12:30:00,LEVE,ESTRELLAMIENTO,0,0
13/6/2021,17:45:00,LEVE,PERDIDA DE CARRIL,0,0
13/6/2021,03:45:00,LEVE,PERDIDA DE CARRIL,0,0
13/6/2021,21:30:00,GRAVE,CHOQUE POR ALC,0,2
14/6/2021,14:50:00,GRAVE,CHOQUE POR ALC,0,2
15/6/2021,06:30:00,GRAVE,CHOQUE POR ALC,0,1
16/6/2021,11:50:00,GRAVE,CHOQUE POR ALC,0,1
16/6/2021,16:05:00,LEVE,COLISIÓN,0,0
16/6/2021,19:00:00,LEVE,CHOQUE POR ALC,0,0
17/6/2021,02:25:00,LEVE,PERDIDA DE CARRIL,0,0
17/6/2021,18:30:00,GRAVE,CHOQUE LATERAL,0,1
17/6/2021,21:30:00,LEVE,PERDIDA DE CARRIL,0,0
20/6/2021,04:30:00,LEVE,PERDIDA DE CARRIL,0,0
20/6/2021,06:10:00,GRAVE,PERDIDA DE CARRIL,0,1
20/6/2021,00:47:00,FATAL,ATROPELLO,1,0
20/6/2021,23:50:00,GRAVE,PERDIDA DE CARRIL,0,1
20/6/2021,18:10:00,LEVE,CHOQUE FRONTAL,0,0
21/6/2021,06:05:00,GRAVE,CHOQUE LATERAL,0,2
22/6/2021,15:10:00,GRAVE,CHOQUE LATERAL,0,1
22/6/2021,17:40:00,GRAVE,ROZAMIENTO,0,1
24/6/2021,23:30:00,LEVE,ESTRELLAMIENTO,0,0
25/6/2021,01:57:00,LEVE,PERDIDA DE CARRIL,0,0
25/6/2021,19:00:00,GRAVE,CHOQUE POR ALC,0,1
25/6/2021,12:40:00,GRAVE,ROZAMIENTO,0,1
25/6/2021,19:20:00,LEVE,PERDIDA DE CARRIL,0,0
26/6/2021,19:13:00,GRAVE,PERDIDA DE CARRIL,0,1
26/6/2021,19:00:00,GRAVE,CHOQUE FRONTAL,0,1
27/6/2021,15:00:00,GRAVE,ESTRELLAMIENTO,0,2
27/6/2021,18:00:00,GRAVE,CAÍDA DE PASAJERO,0,2
27/6/2021,15:00:00,GRAVE,CHOQUE LATERAL,0,3
27/6/2021,11:05:00,LEVE,CHOQUE POR ALC,0,0
27/6/2021,10:15:00,GRAVE,CHOQUE LATERAL,0,1
27/6/2021,20:20:00,FATAL,CHOQUE LATERAL,1,0
27/6/2021,07:00:00,LEVE,CHOQUE POR ALC,0,0
28/6/2021,19:40:00,LEVE,CHOQUE POR ALC,0,0
29/6/2021,00:20:00,GRAVE,ATROPELLO,0,1
29/6/2021,06:00:00,LEVE,PERDIDA DE CARRIL,0,0
29/6/2021,14:30:00,GRAVE,VOLCAMIENTO,0,1
1/7/2021,01:20:00,LEVE,VOLCAMIENTO,0,0
1/7/2021,09:40:00,LEVE,PERDIDA DE CARRIL,0,0
1/7/2021,21:26:00,GRAVE,CHOQUE LATERAL,0,1
2/7/2021,16:20:00,GRAVE,CHOQUE POR ALC,0,4
3/7/2021,01:20:00,GRAVE,ESTRELLAMIENTO,0,2
3/7/2021,13:15:00,GRAVE,PERDIDA DE CARRIL,0,2
3/7/2021,02:50:00,FATAL,CHOQUE FRONTAL,1,2
3/7/2021,21:25:00,GRAVE,CAÍDA DE PASAJERO,0,1
4/7/2021,16:05:00,GRAVE,ESTRELLAMIENTO,0,1
4/7/2021,20:50:00,LEVE,PERDIDA DE CARRIL,0,0
4/7/2021,17:00:00,GRAVE,CHOQUE LATERAL,0,2
4/7/2021,19:35:00,GRAVE,PERDIDA DE CARRIL,0,1
4/7/2021,19:55:00,GRAVE,PERDIDA DE CARRIL,0,1
5/7/2021,07:30:00,GRAVE,CHOQUE POR ALC,0,2
5/7/2021,18:30:00,GRAVE,CHOQUE FRONTAL,0,1
5/7/2021,09:10:00,GRAVE,CHOQUE POR ALC,0,1
5/7/2021,01:00:00,LEVE,ESTRELLAMIENTO,0,0
6/7/2021,09:40:00,LEVE,ATIPICO,0,0
6/7/2021,20:00:00,LEVE,CHOQUE FRONTAL,0,0
7/7/2021,18:15:00,GRAVE,CHOQUE POR ALC,0,1
8/7/2021,13:20:00,GRAVE,PERDIDA DE CARRIL,0,1
8/7/2021,18:50:00,GRAVE,CHOQUE LATERAL,0,1
8/7/2021,09:50:00,GRAVE,CHOQUE LATERAL,0,1
9/7/2021,14:50:00,LEVE,CHOQUE POR ALC,0,0
9/7/2021,13:20:00,GRAVE,CHOQUE LATERAL,0,2
10/7/2021,11:45:00,GRAVE,CHOQUE FRONTAL,0,1
10/7/2021,22:52:00,GRAVE,ATROPELLO,0,1
10/7/2021,21:50:00,GRAVE,PERDIDA DE CARRIL,0,1
11/7/2021,03:30:00,GRAVE,PERDIDA DE CARRIL,0,1
11/7/2021,19:00:00,FATAL,ESTRELLAMIENTO,1,2
12/7/2021,17:32:00,LEVE,ESTRELLAMIENTO,0,0
13/7/2021,07:30:00,LEVE,ESTRELLAMIENTO,0,0
14/7/2021,06:50:00,GRAVE,ATROPELLO,0,2
14/7/2021,12:40:00,GRAVE,CHOQUE POR ALC,0,2
14/7/2021,20:15:00,GRAVE,CHOQUE POR ALC,0,1
16/7/2021,02:15:00,LEVE,PERDIDA DE CARRIL,0,0
16/7/2021,20:30:00,GRAVE,CHOQUE POR ALC,0,2
16/7/2021,20:00:00,GRAVE,CHOQUE FRONTAL,0,4
16/7/2021,23:00:00,LEVE,CHOQUE FRONTAL,0,0
17/7/2021,12:05:00,GRAVE,CHOQUE LATERAL,0,1
18/7/2021,02:50:00,LEVE,ESTRELLAMIENTO,0,0
18/7/2021,07:00:00,GRAVE,CHOQUE LATERAL,0,3
20/7/2021,13:25:00,GRAVE,CHOQUE POR ALC,0,1
20/7/2021,19:30:00,GRAVE,CHOQUE LATERAL,0,1
20/7/2021,20:15:00,GRAVE,ESTRELLAMIENTO,0,1
22/7/2021,16:00:00,LEVE,COLISIÓN,0,0
22/7/2021,19:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
23/7/2021,02:30:00,GRAVE,PERDIDA DE CARRIL,0,3
24/7/2021,09:40:00,GRAVE,CHOQUE POR ALC,0,1
24/7/2021,16:50:00,GRAVE,COLISIÓN,0,2
25/7/2021,12:25:00,LEVE,CHOQUE POR ALC,0,0
26/7/2021,03:40:00,LEVE,PERDIDA DE CARRIL,0,0
26/7/2021,16:40:00,GRAVE,CHOQUE LATERAL,0,2
26/7/2021,09:30:00,GRAVE,ROZAMIENTO,0,1
26/7/2021,12:15:00,LEVE,CHOQUE POR ALC,0,0
27/7/2021,14:20:00,LEVE,PERDIDA DE CARRIL,0,0
27/7/2021,01:00:00,GRAVE,PERDIDA DE CARRIL,0,3
27/7/2021,14:10:00,GRAVE,CHOQUE LATERAL,0,2
28/7/2021,17:03:00,GRAVE,PERDIDA DE CARRIL,0,1
28/7/2021,20:37:00,GRAVE,PERDIDA DE CARRIL,0,1
29/7/2021,09:40:00,GRAVE,VOLCAMIENTO,0,1
29/7/2021,16:20:00,GRAVE,CHOQUE LATERAL,0,7
30/7/2021,19:00:00,GRAVE,CHOQUE LATERAL,0,1
30/7/2021,17:10:00,GRAVE,CHOQUE LATERAL,0,2
31/7/2021,03:00:00,LEVE,ESTRELLAMIENTO,0,0
31/7/2021,16:15:00,GRAVE,PERDIDA DE CARRIL,0,2
1/8/2021,18:59:00,GRAVE,ATROPELLO,0,2
1/8/2021,17:40:00,GRAVE,CHOQUE LATERAL,0,1
2/8/2021,07:30:00,LEVE,ATIPICO,0,0
2/8/2021,17:10:00,GRAVE,PERDIDA DE CARRIL,0,1
3/8/2021,16:30:00,GRAVE,ROZAMIENTO,0,1
4/8/2021,06:00:00,GRAVE,ESTRELLAMIENTO,0,1
4/8/2021,21:45:00,LEVE,PERDIDA DE CARRIL,0,0
4/8/2021,20:20:00,LEVE,CHOQUE LATERAL,0,0
4/8/2021,19:10:00,LEVE,ESTRELLAMIENTO,0,0
4/8/2021,19:15:00,GRAVE,PERDIDA DE CARRIL,0,1
5/8/2021,13:40:00,FATAL,PERDIDA DE CARRIL,1,0
6/8/2021,07:30:00,LEVE,CHOQUE LATERAL,0,0
6/8/2021,05:10:00,GRAVE,PERDIDA DE CARRIL,0,2
6/8/2021,20:30:00,GRAVE,CHOQUE POR ALC,0,1
6/8/2021,17:45:00,GRAVE,CHOQUE POR ALC,0,1
6/8/2021,20:00:00,GRAVE,PERDIDA DE CARRIL,0,2
7/8/2021,19:40:00,GRAVE,CHOQUE LATERAL,0,1
7/8/2021,15:45:00,LEVE,PERDIDA DE CARRIL,0,0
7/8/2021,05:16:00,GRAVE,PERDIDA DE CARRIL,0,1
8/8/2021,01:20:00,GRAVE,PERDIDA DE CARRIL,0,1
8/8/2021,16:20:00,GRAVE,PERDIDA DE CARRIL,0,7
8/8/2021,17:00:00,LEVE,CHOQUE LATERAL,0,0
9/8/2021,22:30:00,GRAVE,CHOQUE POR ALC,0,2
10/8/2021,00:16:00,LEVE,CHOQUE FRONTAL,0,0
10/8/2021,17:20:00,GRAVE,CHOQUE POR ALC,0,2
10/8/2021,22:20:00,LEVE,PERDIDA DE CARRIL,0,0
12/8/2021,15:00:00,GRAVE,CHOQUE POR ALC,0,1
12/8/2021,18:30:00,GRAVE,ROZAMIENTO,0,1
13/8/2021,18:20:00,GRAVE,CHOQUE FRONTAL,0,2
15/8/2021,10:00:00,GRAVE,PERDIDA DE CARRIL,0,2
15/8/2021,16:15:00,FATAL,ESTRELLAMIENTO,1,0
15/8/2021,23:10:00,GRAVE,PERDIDA DE CARRIL,0,1
15/8/2021,12:45:00,FATAL,PERDIDA DE CARRIL,1,0
15/8/2021,21:50:00,GRAVE,PERDIDA DE CARRIL,0,1
15/8/2021,14:30:00,GRAVE,CHOQUE FRONTAL,0,4
16/8/2021,06:35:00,GRAVE,CHOQUE LATERAL,0,2
17/8/2021,01:00:00,GRAVE,PERDIDA DE CARRIL,0,1
18/8/2021,06:31:00,GRAVE,ESTRELLAMIENTO,0,1
18/8/2021,17:50:00,GRAVE,VOLCAMIENTO,0,1
21/8/2021,20:50:00,GRAVE,CHOQUE POR ALC,0,3
21/8/2021,08:03:00,GRAVE,PERDIDA DE CARRIL,0,2
22/8/2021,07:20:00,GRAVE,PERDIDA DE CARRIL,0,1
22/8/2021,19:00:00,GRAVE,ROZAMIENTO,0,3
22/8/2021,13:30:00,GRAVE,PERDIDA DE CARRIL,0,1
23/8/2021,17:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
24/8/2021,12:45:00,GRAVE,ATROPELLO,0,1
25/8/2021,14:00:00,LEVE,CHOQUE POR ALC,0,0
25/8/2021,18:19:00,GRAVE,ATROPELLO,0,1
25/8/2021,17:00:00,GRAVE,CHOQUE FRONTAL,0,5
26/8/2021,11:30:00,GRAVE,ATIPICO,0,1
26/8/2021,11:14:00,LEVE,PERDIDA DE CARRIL,0,0
26/8/2021,17:00:00,LEVE,ATIPICO,0,0
27/8/2021,03:50:00,LEVE,PERDIDA DE CARRIL,0,0
27/8/2021,16:30:00,GRAVE,CHOQUE LATERAL,0,2
27/8/2021,12:30:00,LEVE,CHOQUE POR ALC,0,0
28/8/2021,18:00:00,GRAVE,CHOQUE LATERAL,0,1
29/8/2021,01:40:00,LEVE,ESTRELLAMIENTO,0,0
29/8/2021,02:45:00,LEVE,CHOQUE LATERAL,0,0
29/8/2021,00:10:00,LEVE,PERDIDA DE CARRIL,0,0
29/8/2021,18:15:00,LEVE,PERDIDA DE CARRIL,0,0
29/8/2021,16:12:00,GRAVE,VOLCAMIENTO,0,2
29/8/2021,15:45:00,GRAVE,ESTRELLAMIENTO,0,1
29/8/2021,14:30:00,FATAL,PERDIDA DE CARRIL,1,0
31/8/2021,19:30:00,LEVE,ESTRELLAMIENTO,0,0
2/9/2021,17:09:00,GRAVE,CAÍDA DE PASAJERO,0,1
2/9/2021,23:00:00,GRAVE,ATROPELLO,0,1
3/9/2021,17:50:00,LEVE,CHOQUE FRONTAL,0,0
3/9/2021,12:15:00,LEVE,PERDIDA DE CARRIL,0,0
3/9/2021,19:25:00,LEVE,ROZAMIENTO,0,0
4/9/2021,07:15:00,GRAVE,CAÍDA DE PASAJERO,0,1
4/9/2021,11:30:00,GRAVE,ATROPELLO,0,1
4/9/2021,19:30:00,GRAVE,CHOQUE LATERAL,0,1
5/9/2021,02:00:00,LEVE,PERDIDA DE CARRIL,0,0
5/9/2021,03:40:00,GRAVE,CHOQUE POR ALC,0,1
5/9/2021,00:15:00,GRAVE,ATROPELLO,0,2
5/9/2021,18:12:00,FATAL,CHOQUE POR ALC,1,1
6/9/2021,10:30:00,GRAVE,CHOQUE FRONTAL,0,2
6/9/2021,08:00:00,GRAVE,CHOQUE POR ALC,0,2
7/9/2021,05:35:00,GRAVE,PERDIDA DE CARRIL,0,1
7/9/2021,09:10:00,LEVE,CHOQUE POR ALC,0,0
7/9/2021,19:45:00,LEVE,CHOQUE LATERAL,0,0
8/9/2021,04:45:00,LEVE,PERDIDA DE CARRIL,0,0
9/9/2021,01:45:00,LEVE,PERDIDA DE CARRIL,0,0
9/9/2021,17:00:00,GRAVE,CHOQUE POR ALC,0,1
10/9/2021,22:30:00,GRAVE,ATROPELLO,0,1
11/9/2021,19:40:00,FATAL,CHOQUE LATERAL,1,0
12/9/2021,01:00:00,LEVE,PERDIDA DE CARRIL,0,0
14/9/2021,04:15:00,GRAVE,CAÍDA DE PASAJERO,0,1
14/9/2021,12:30:00,GRAVE,COLISIÓN,0,2
14/9/2021,17:50:00,GRAVE,CHOQUE LATERAL,0,1
15/9/2021,03:58:00,LEVE,PERDIDA DE CARRIL,0,0
15/9/2021,13:20:00,LEVE,PERDIDA DE CARRIL,0,0
16/9/2021,16:40:00,GRAVE,CHOQUE LATERAL,0,2
17/9/2021,07:45:00,GRAVE,CAÍDA DE PASAJERO,0,1
17/9/2021,21:05:00,GRAVE,CHOQUE FRONTAL,0,1
17/9/2021,21:45:00,GRAVE,CHOQUE POR ALC,0,1
18/9/2021,01:50:00,LEVE,CHOQUE POR ALC,0,0
18/9/2021,08:20:00,FATAL,PERDIDA DE CARRIL,1,0
19/9/2021,01:05:00,GRAVE,CHOQUE LATERAL,0,1
19/9/2021,03:30:00,GRAVE,PERDIDA DE CARRIL,0,1
19/9/2021,19:27:00,GRAVE,ROZAMIENTO,0,2
19/9/2021,16:01:00,GRAVE,CHOQUE POR ALC,0,1
20/9/2021,06:30:00,GRAVE,CHOQUE POR ALC,0,1
20/9/2021,14:45:00,GRAVE,PERDIDA DE CARRIL,0,2
21/9/2021,18:50:00,GRAVE,COLISIÓN,0,2
21/9/2021,20:00:00,GRAVE,ATROPELLO,0,1
21/9/2021,18:10:00,GRAVE,CHOQUE POR ALC,0,3
21/9/2021,21:00:00,GRAVE,CHOQUE LATERAL,0,1
22/9/2021,20:10:00,GRAVE,ATROPELLO,0,3
23/9/2021,04:15:00,GRAVE,CHOQUE POR ALC,0,3
23/9/2021,05:15:00,LEVE,PERDIDA DE CARRIL,0,0
23/9/2021,07:40:00,LEVE,CHOQUE LATERAL,0,0
23/9/2021,11:35:00,GRAVE,ATROPELLO,0,1
23/9/2021,18:50:00,GRAVE,CAÍDA DE PASAJERO,0,1
24/9/2021,17:50:00,GRAVE,CHOQUE LATERAL,0,1
24/9/2021,21:25:00,GRAVE,ATROPELLO,0,2
25/9/2021,23:02:00,GRAVE,CHOQUE FRONTAL,0,1
25/9/2021,19:10:00,LEVE,CHOQUE LATERAL,0,0
25/9/2021,21:30:00,LEVE,PERDIDA DE CARRIL,0,0
26/9/2021,02:10:00,FATAL,CHOQUE FRONTAL,1,0
26/9/2021,16:30:00,LEVE,CHOQUE LATERAL,0,0
27/9/2021,00:03:00,LEVE,ESTRELLAMIENTO,0,0
29/9/2021,12:40:00,LEVE,COLISIÓN,0,0
29/9/2021,19:45:00,GRAVE,ATROPELLO,0,1
29/9/2021,20:45:00,GRAVE,PERDIDA DE CARRIL,0,1
1/10/2021,16:50:00,GRAVE,CHOQUE LATERAL,0,1
1/10/2021,18:00:00,GRAVE,ATROPELLO,0,1
2/10/2021,14:50:00,GRAVE,ESTRELLAMIENTO,0,2
2/10/2021,22:15:00,LEVE,PERDIDA DE CARRIL,0,0
3/10/2021,15:59:00,LEVE,CHOQUE POR ALC,0,0
3/10/2021,17:15:00,GRAVE,ROZAMIENTO,0,2
3/10/2021,19:10:00,GRAVE,CHOQUE FRONTAL,0,1
6/10/2021,05:20:00,LEVE,ROZAMIENTO,0,0
7/10/2021,18:50:00,GRAVE,ENCUNETAMIENTO,0,1
7/10/2021,22:50:00,LEVE,CHOQUE POR ALC,0,0
8/10/2021,22:10:00,LEVE,ESTRELLAMIENTO,0,0
8/10/2021,20:45:00,FATAL,ESTRELLAMIENTO,1,0
8/10/2021,23:30:00,GRAVE,CHOQUE LATERAL,0,4
9/10/2021,02:30:00,LEVE,ESTRELLAMIENTO,0,0
9/10/2021,20:00:00,GRAVE,PERDIDA DE CARRIL,0,1
9/10/2021,17:00:00,LEVE,CHOQUE POR ALC,0,0
10/10/2021,00:10:00,LEVE,CHOQUE LATERAL,0,0
10/10/2021,20:15:00,LEVE,CHOQUE LATERAL,0,0
10/10/2021,21:15:00,GRAVE,CHOQUE LATERAL,0,1
11/10/2021,08:00:00,FATAL,ATROPELLO,1,0
11/10/2021,18:07:00,LEVE,CHOQUE LATERAL,0,0
13/10/2021,11:15:00,GRAVE,CHOQUE LATERAL,0,1
14/10/2021,14:20:00,LEVE,CHOQUE POR ALC,0,0
14/10/2021,13:35:00,GRAVE,ATIPICO,0,6
14/10/2021,21:00:00,GRAVE,CHOQUE POR ALC,0,1
15/10/2021,08:10:00,GRAVE,PERDIDA DE CARRIL,0,4
15/10/2021,15:00:00,LEVE,CHOQUE LATERAL,0,0
15/10/2021,15:30:00,GRAVE,CHOQUE LATERAL,0,2
15/10/2021,18:10:00,GRAVE,CHOQUE LATERAL,0,1
15/10/2021,22:30:00,LEVE,PERDIDA DE CARRIL,0,0
16/10/2021,21:30:00,GRAVE,CHOQUE POR ALC,0,1
16/10/2021,21:05:00,GRAVE,CAÍDA DE PASAJERO,0,1
17/10/2021,00:58:00,FATAL,ESTRELLAMIENTO,1,1
17/10/2021,18:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
18/10/2021,11:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
18/10/2021,23:40:00,LEVE,ESTRELLAMIENTO,0,0
18/10/2021,22:30:00,LEVE,CHOQUE POR ALC,0,0
21/10/2021,17:30:00,LEVE,CHOQUE LATERAL,0,0
22/10/2021,19:00:00,GRAVE,CHOQUE LATERAL,0,2
22/10/2021,16:20:00,LEVE,CHOQUE LATERAL,0,0
23/10/2021,03:25:00,FATAL,PERDIDA DE CARRIL,2,0
23/10/2021,19:40:00,GRAVE,ESTRELLAMIENTO,0,1
23/10/2021,11:45:00,GRAVE,CHOQUE LATERAL,0,2
23/10/2021,18:00:00,LEVE,CHOQUE POR ALC,0,0
23/10/2021,15:45:00,GRAVE,COLISIÓN,0,1
23/10/2021,02:55:00,GRAVE,CHOQUE FRONTAL,0,2
23/10/2021,13:40:00,GRAVE,CAÍDA DE PASAJERO,0,1
24/10/2021,07:00:00,GRAVE,VOLCAMIENTO,0,1
24/10/2021,16:20:00,FATAL,CHOQUE LATERAL,1,2
25/10/2021,15:45:00,GRAVE,ESTRELLAMIENTO,0,1
26/10/2021,02:45:00,GRAVE,ESTRELLAMIENTO,0,2
26/10/2021,12:05:00,GRAVE,ESTRELLAMIENTO,0,1
27/10/2021,08:10:00,LEVE,ESTRELLAMIENTO,0,0
27/10/2021,10:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
28/10/2021,01:50:00,GRAVE,CHOQUE LATERAL,0,4
29/10/2021,17:40:00,LEVE,ROZAMIENTO,0,0
29/10/2021,16:30:00,GRAVE,CHOQUE POR ALC,0,1
29/10/2021,19:30:00,GRAVE,PERDIDA DE CARRIL,0,2
29/10/2021,14:50:00,LEVE,CHOQUE LATERAL,0,0
30/10/2021,01:00:00,LEVE,PERDIDA DE CARRIL,0,0
30/10/2021,23:15:00,GRAVE,PERDIDA DE CARRIL,0,1
31/10/2021,01:20:00,GRAVE,ATROPELLO,0,1
31/10/2021,10:50:00,LEVE,PERDIDA DE CARRIL,0,0
31/10/2021,17:00:00,GRAVE,CHOQUE POR ALC,0,1
31/10/2021,20:10:00,GRAVE,CHOQUE POR ALC,0,1
1/11/2021,08:40:00,LEVE,CHOQUE LATERAL,0,0
1/11/2021,10:25:00,GRAVE,PERDIDA DE CARRIL,0,1
2/11/2021,10:25:00,GRAVE,ATROPELLO,0,1
2/11/2021,04:50:00,GRAVE,PERDIDA DE CARRIL,0,1
2/11/2021,20:00:00,GRAVE,PERDIDA DE CARRIL,0,2
2/11/2021,13:05:00,LEVE,CHOQUE LATERAL,0,0
